,Timestamp,id,lat,long,date,stop,day_of_week,weekend,hour,time,CurrentEmploymentType,CurrentEmploymentTitle,FullName
872,2014-01-10 06:40:01,10,36.07684634,24.8658641,2014-01-10,1.0,4.0,False,6.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
873,2014-01-10 06:46:01,10,36.07333185,24.86419864,2014-01-10,2.0,4.0,False,6.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
874,2014-01-10 07:24:01,10,36.07332113,24.86416918,2014-01-10,3.0,4.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
875,2014-01-10 12:17:01,10,36.04803179,24.87957341,2014-01-10,4.0,4.0,False,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
876,2014-01-10 13:13:01,10,36.07662451,24.85759328,2014-01-10,5.0,4.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
877,2014-01-10 18:13:01,10,36.04802324,24.87957217,2014-01-10,6.0,4.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
878,2014-01-10 19:48:01,10,36.07685144,24.86588006,2014-01-10,7.0,4.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
879,2014-01-10 20:54:01,10,36.07664173,24.85756652,2014-01-10,8.0,4.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
880,2014-01-10 21:20:01,10,36.07685474,24.8658919,2014-01-10,10.0,4.0,False,21.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
881,2014-01-11 18:20:01,10,36.07682708,24.86588753,2014-01-11,1.0,5.0,True,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
882,2014-01-11 19:53:01,10,36.0766369,24.8576144,2014-01-11,2.0,5.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
883,2014-01-11 19:54:45,10,36.07682208,24.86588948,2014-01-11,3.0,5.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
884,2014-01-12 12:39:01,10,36.07685147,24.86589691,2014-01-12,1.0,6.0,True,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
885,2014-01-12 13:04:01,10,36.05193843,24.87077645,2014-01-12,2.0,6.0,True,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
886,2014-01-12 13:26:35,10,36.08960158,24.86069606,2014-01-12,3.0,6.0,True,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
887,2014-01-12 16:12:01,10,36.08962196,24.86068835,2014-01-12,4.0,6.0,True,16.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
888,2014-01-12 17:59:01,10,36.07684051,24.86589212,2014-01-12,5.0,6.0,True,17.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
889,2014-01-12 19:53:01,10,36.07664938,24.85762146,2014-01-12,6.0,6.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
890,2014-01-12 19:54:45,10,36.07683696,24.86587174,2014-01-12,7.0,6.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
891,2014-01-13 06:49:01,10,36.07682421,24.8658844,2014-01-13,1.0,0.0,False,6.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
892,2014-01-13 07:20:01,10,36.07333511,24.86419075,2014-01-13,2.0,0.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
893,2014-01-13 12:05:01,10,36.04802984,24.87957587,2014-01-13,3.0,0.0,False,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
894,2014-01-13 13:21:01,10,36.05976445,24.85802248,2014-01-13,4.0,0.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
895,2014-01-13 17:56:01,10,36.0480246,24.87957283,2014-01-13,5.0,0.0,False,17.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
896,2014-01-13 19:31:01,10,36.07683827,24.86587843,2014-01-13,6.0,0.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
897,2014-01-13 21:19:01,10,36.07663767,24.85758961,2014-01-13,7.0,0.0,False,21.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
898,2014-01-13 21:25:01,10,36.07683097,24.86587011,2014-01-13,8.0,0.0,False,21.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
899,2014-01-14 07:17:01,10,36.07682444,24.86588573,2014-01-14,1.0,1.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
900,2014-01-14 07:42:01,10,36.07334972,24.8641979,2014-01-14,2.0,1.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
901,2014-01-14 12:03:01,10,36.04802649,24.8795693,2014-01-14,3.0,1.0,False,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
902,2014-01-14 13:28:01,10,36.06584855,24.85238283,2014-01-14,4.0,1.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
903,2014-01-14 18:13:01,10,36.0480309,24.87956568,2014-01-14,5.0,1.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
904,2014-01-14 19:32:01,10,36.07682044,24.86587161,2014-01-14,6.0,1.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
905,2014-01-14 20:53:01,10,36.07668547,24.85759071,2014-01-14,7.0,1.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
906,2014-01-14 20:58:01,10,36.07684893,24.86588059,2014-01-14,8.0,1.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
907,2014-01-15 06:41:01,10,36.07682864,24.86588745,2014-01-15,1.0,2.0,False,6.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
908,2014-01-15 06:51:01,10,36.07332761,24.86420434,2014-01-15,2.0,2.0,False,6.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
909,2014-01-15 07:16:01,10,36.07332048,24.86419778,2014-01-15,3.0,2.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
910,2014-01-15 11:57:01,10,36.04802802,24.87957593,2014-01-15,4.0,2.0,False,11.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
911,2014-01-15 13:17:01,10,36.07664283,24.85759814,2014-01-15,5.0,2.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
912,2014-01-15 18:21:01,10,36.04802646,24.87957041,2014-01-15,6.0,2.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
913,2014-01-15 18:34:01,10,36.07685769,24.86589273,2014-01-15,7.0,2.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
914,2014-01-15 19:36:01,10,36.07682397,24.8658793,2014-01-15,8.0,2.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
915,2014-01-15 20:13:01,10,36.05285887,24.86860417,2014-01-15,9.0,2.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
916,2014-01-15 20:18:09,10,36.07684563,24.86587324,2014-01-15,10.0,2.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
917,2014-01-16 07:10:01,10,36.07682512,24.86587892,2014-01-16,1.0,3.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
918,2014-01-16 07:32:01,10,36.07335068,24.86419822,2014-01-16,2.0,3.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
919,2014-01-16 12:04:01,10,36.04802504,24.87956588,2014-01-16,3.0,3.0,False,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
920,2014-01-16 13:24:47,10,36.07669699,24.85757122,2014-01-16,4.0,3.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
921,2014-01-16 18:12:01,10,36.04802416,24.87956962,2014-01-16,5.0,3.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
922,2014-01-16 19:32:01,10,36.07685742,24.86589623,2014-01-16,6.0,3.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
923,2014-01-16 21:04:01,10,36.07665366,24.85762258,2014-01-16,7.0,3.0,False,21.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
924,2014-01-16 21:05:45,10,36.07683603,24.86590177,2014-01-16,8.0,3.0,False,21.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
925,2014-01-17 07:03:01,10,36.07685448,24.86589151,2014-01-17,1.0,4.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
926,2014-01-17 07:31:01,10,36.0733378,24.86417294,2014-01-17,2.0,4.0,False,7.0,Morning,Executive,SVP/CIO,Ada Campo-Corrente
927,2014-01-17 12:12:01,10,36.04803158,24.87957582,2014-01-17,3.0,4.0,False,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
928,2014-01-17 13:17:01,10,36.06345972,24.85099976,2014-01-17,4.0,4.0,False,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
929,2014-01-17 18:11:01,10,36.0480309,24.8795745,2014-01-17,5.0,4.0,False,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
930,2014-01-17 19:43:01,10,36.07682976,24.86586474,2014-01-17,6.0,4.0,False,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
931,2014-01-17 20:34:01,10,36.07662443,24.85760544,2014-01-17,7.0,4.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
932,2014-01-17 20:44:01,10,36.07683697,24.86586716,2014-01-17,9.0,4.0,False,20.0,Night,Executive,SVP/CIO,Ada Campo-Corrente
933,2014-01-18 12:23:01,10,36.07685059,24.86587924,2014-01-18,1.0,5.0,True,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
934,2014-01-18 13:29:01,10,36.06583354,24.85237301,2014-01-18,2.0,5.0,True,13.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
935,2014-01-18 15:52:01,10,36.06587998,24.84983351,2014-01-18,3.0,5.0,True,15.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
936,2014-01-18 18:20:01,10,36.07683131,24.86589766,2014-01-18,4.0,5.0,True,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
937,2014-01-18 19:47:01,10,36.07668867,24.85758869,2014-01-18,5.0,5.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
938,2014-01-18 19:48:45,10,36.0768349,24.8658969,2014-01-18,6.0,5.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
939,2014-01-19 12:35:01,10,36.07682603,24.8658979,2014-01-19,1.0,6.0,True,12.0,Afternoon,Executive,SVP/CIO,Ada Campo-Corrente
940,2014-01-19 16:02:01,10,36.08961584,24.86066525,2014-01-19,2.0,6.0,True,16.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
941,2014-01-19 16:38:01,10,36.07683786,24.8658859,2014-01-19,3.0,6.0,True,16.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
942,2014-01-19 18:20:01,10,36.07683113,24.86589732,2014-01-19,4.0,6.0,True,18.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
943,2014-01-19 19:46:01,10,36.07669539,24.85757869,2014-01-19,5.0,6.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
944,2014-01-19 19:47:43,10,36.07676299,24.86585896,2014-01-19,6.0,6.0,True,19.0,Evening,Executive,SVP/CIO,Ada Campo-Corrente
945,2014-01-06 07:02:01,11,36.08418612,24.85897695,2014-01-06,1.0,0.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
946,2014-01-06 07:50:01,11,36.08174768,24.85087981,2014-01-06,2.0,0.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
947,2014-01-06 12:12:01,11,36.04802331,24.87957323,2014-01-06,3.0,0.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
948,2014-01-06 13:55:01,11,36.06584584,24.85238097,2014-01-06,4.0,0.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
949,2014-01-06 17:15:01,11,36.04802539,24.87956832,2014-01-06,5.0,0.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
950,2014-01-06 18:31:01,11,36.08420611,24.85897194,2014-01-06,6.0,0.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
951,2014-01-06 20:29:01,11,36.07666793,24.85760873,2014-01-06,7.0,0.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
952,2014-01-06 20:30:44,11,36.08416049,24.85899379,2014-01-06,8.0,0.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
953,2014-01-07 07:36:01,11,36.08417013,24.85896842,2014-01-07,1.0,1.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
954,2014-01-07 07:59:01,11,36.08181566,24.85086882,2014-01-07,2.0,1.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
955,2014-01-07 12:04:01,11,36.04802867,24.87956943,2014-01-07,3.0,1.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
956,2014-01-07 13:59:01,11,36.0519273,24.87081056,2014-01-07,4.0,1.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
957,2014-01-07 17:25:01,11,36.04802925,24.87957311,2014-01-07,5.0,1.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
958,2014-01-07 19:13:01,11,36.08413628,24.85904647,2014-01-07,6.0,1.0,False,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
959,2014-01-07 20:35:01,11,36.07664367,24.85756408,2014-01-07,7.0,1.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
960,2014-01-07 20:41:34,11,36.08419069,24.85897676,2014-01-07,8.0,1.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
961,2014-01-08 07:35:01,11,36.08420583,24.85902531,2014-01-08,1.0,2.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
962,2014-01-08 07:49:01,11,36.08177651,24.85091565,2014-01-08,2.0,2.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
963,2014-01-08 12:26:01,11,36.04802263,24.87956899,2014-01-08,3.0,2.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
964,2014-01-08 13:33:01,11,36.0766582,24.85757988,2014-01-08,4.0,2.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
965,2014-01-08 17:11:01,11,36.04803153,24.87956718,2014-01-08,5.0,2.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
966,2014-01-08 18:22:01,11,36.08413214,24.85903893,2014-01-08,6.0,2.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
967,2014-01-08 20:16:01,11,36.07662615,24.85761708,2014-01-08,7.0,2.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
968,2014-01-08 20:17:44,11,36.08415252,24.85904277,2014-01-08,8.0,2.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
969,2014-01-09 07:22:01,11,36.08415814,24.8590479,2014-01-09,1.0,3.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
970,2014-01-09 08:08:01,11,36.08176242,24.85096025,2014-01-09,2.0,3.0,False,8.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
971,2014-01-09 12:10:01,11,36.04802786,24.87956984,2014-01-09,3.0,3.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
972,2014-01-09 13:40:01,11,36.07669324,24.85756984,2014-01-09,4.0,3.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
973,2014-01-09 17:26:01,11,36.04802548,24.87956937,2014-01-09,5.0,3.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
974,2014-01-09 19:06:01,11,36.08414266,24.859025,2014-01-09,6.0,3.0,False,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
975,2014-01-09 20:28:01,11,36.05493462,24.90179342,2014-01-09,7.0,3.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
976,2014-01-09 20:41:01,11,36.08418432,24.85903942,2014-01-09,8.0,3.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
977,2014-01-10 07:06:01,11,36.08413405,24.85905081,2014-01-10,1.0,4.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
978,2014-01-10 07:51:01,11,36.08182542,24.85092872,2014-01-10,2.0,4.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
979,2014-01-10 12:17:01,11,36.04803041,24.87957662,2014-01-10,3.0,4.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
980,2014-01-10 13:59:01,11,36.05572522,24.90255777,2014-01-10,4.0,4.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
981,2014-01-10 17:32:01,11,36.04803143,24.87957668,2014-01-10,5.0,4.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
982,2014-01-10 18:45:01,11,36.08415583,24.85899149,2014-01-10,6.0,4.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
983,2014-01-10 23:23:01,11,36.08543512,24.86036475,2014-01-10,7.0,4.0,False,23.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
984,2014-01-10 23:23:31,11,36.08415271,24.85897961,2014-01-10,8.0,4.0,False,23.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
985,2014-01-11 12:47:01,11,36.08414257,24.85904343,2014-01-11,1.0,5.0,True,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
986,2014-01-11 13:52:01,11,36.0544744,24.89987156,2014-01-11,2.0,5.0,True,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
987,2014-01-11 14:04:37,11,36.0841257,24.85897346,2014-01-11,3.0,5.0,True,14.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
988,2014-01-12 18:33:01,11,36.08417852,24.85901782,2014-01-12,1.0,6.0,True,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
989,2014-01-12 19:23:01,11,36.07668242,24.85763969,2014-01-12,2.0,6.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
990,2014-01-12 19:26:01,11,36.0842063,24.85896939,2014-01-12,3.0,6.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
991,2014-01-13 07:42:01,11,36.08415175,24.85902058,2014-01-13,1.0,0.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
992,2014-01-13 08:07:01,11,36.08179934,24.85089906,2014-01-13,2.0,0.0,False,8.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
993,2014-01-13 12:18:01,11,36.04802893,24.87957296,2014-01-13,3.0,0.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
994,2014-01-13 13:35:01,11,36.06349268,24.85097804,2014-01-13,4.0,0.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
995,2014-01-13 17:31:01,11,36.04802333,24.87957634,2014-01-13,5.0,0.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
996,2014-01-13 18:39:01,11,36.0841381,24.8590105,2014-01-13,6.0,0.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
997,2014-01-13 20:49:01,11,36.07527324,24.85634554,2014-01-13,7.0,0.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
998,2014-01-13 20:52:01,11,36.08419372,24.85902288,2014-01-13,8.0,0.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
999,2014-01-14 07:18:01,11,36.08419666,24.85900564,2014-01-14,1.0,1.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1000,2014-01-14 07:49:01,11,36.08175635,24.85087167,2014-01-14,2.0,1.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1001,2014-01-14 12:15:01,11,36.04802662,24.8795745,2014-01-14,3.0,1.0,False,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1002,2014-01-14 13:52:01,11,36.06582604,24.85237311,2014-01-14,4.0,1.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1003,2014-01-14 17:15:01,11,36.04802349,24.87957088,2014-01-14,5.0,1.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1004,2014-01-14 17:25:27,11,36.08412309,24.85902089,2014-01-14,6.0,1.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1005,2014-01-15 07:51:01,11,36.08412146,24.859044,2014-01-15,1.0,2.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1006,2014-01-15 08:12:01,11,36.08181304,24.8509183,2014-01-15,2.0,2.0,False,8.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1007,2014-01-15 11:57:01,11,36.04803012,24.87957233,2014-01-15,3.0,2.0,False,11.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1008,2014-01-15 13:37:01,11,36.0519339,24.87077914,2014-01-15,4.0,2.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1009,2014-01-15 17:07:01,11,36.04802417,24.87956877,2014-01-15,5.0,2.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1010,2014-01-15 18:09:01,11,36.08412544,24.85900866,2014-01-15,6.0,2.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1011,2014-01-15 20:32:01,11,36.07664766,24.85763811,2014-01-15,7.0,2.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
1012,2014-01-15 20:33:44,11,36.08419411,24.85897785,2014-01-15,8.0,2.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
1013,2014-01-16 07:40:01,11,36.08420924,24.85897473,2014-01-16,1.0,3.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1014,2014-01-16 08:11:01,11,36.08174658,24.85088787,2014-01-16,2.0,3.0,False,8.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1015,2014-01-16 11:58:01,11,36.0480329,24.87957423,2014-01-16,3.0,3.0,False,11.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1016,2014-01-16 13:51:01,11,36.07667962,24.85757891,2014-01-16,4.0,3.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1017,2014-01-16 17:19:01,11,36.04803207,24.8795691,2014-01-16,5.0,3.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1018,2014-01-16 18:31:01,11,36.08414473,24.85904655,2014-01-16,6.0,3.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1019,2014-01-16 20:23:01,11,36.07668901,24.85761684,2014-01-16,7.0,3.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
1020,2014-01-16 20:24:44,11,36.08416649,24.8590353,2014-01-16,8.0,3.0,False,20.0,Night,Engineering,Hydraulic Technician,Gustav Cazar
1021,2014-01-17 07:40:01,11,36.0841766,24.85898648,2014-01-17,1.0,4.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1022,2014-01-17 07:58:01,11,36.08172086,24.85089145,2014-01-17,2.0,4.0,False,7.0,Morning,Engineering,Hydraulic Technician,Gustav Cazar
1023,2014-01-17 11:58:01,11,36.04802526,24.87957559,2014-01-17,3.0,4.0,False,11.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1024,2014-01-17 13:53:01,11,36.05453273,24.89987365,2014-01-17,4.0,4.0,False,13.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1025,2014-01-17 17:22:01,11,36.04802366,24.8795763,2014-01-17,5.0,4.0,False,17.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1026,2014-01-17 18:23:01,11,36.0841238,24.85903179,2014-01-17,6.0,4.0,False,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1027,2014-01-17 19:46:01,11,36.07530038,24.85634849,2014-01-17,7.0,4.0,False,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1028,2014-01-17 19:48:09,11,36.08417139,24.85899695,2014-01-17,8.0,4.0,False,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1029,2014-01-18 12:44:01,11,36.08413537,24.85897373,2014-01-18,1.0,5.0,True,12.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1030,2014-01-18 14:01:01,11,36.06583545,24.85238006,2014-01-18,2.0,5.0,True,14.0,Afternoon,Engineering,Hydraulic Technician,Gustav Cazar
1031,2014-01-18 18:34:01,11,36.08416062,24.85897859,2014-01-18,3.0,5.0,True,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1032,2014-01-18 19:23:01,11,36.07665313,24.85760541,2014-01-18,4.0,5.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1033,2014-01-18 19:24:44,11,36.08414179,24.85897309,2014-01-18,5.0,5.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1034,2014-01-19 18:20:01,11,36.08419017,24.85899648,2014-01-19,1.0,6.0,True,18.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1035,2014-01-19 19:46:01,11,36.07663527,24.85757199,2014-01-19,2.0,6.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1036,2014-01-19 19:47:42,11,36.08412884,24.85905231,2014-01-19,3.0,6.0,True,19.0,Evening,Engineering,Hydraulic Technician,Gustav Cazar
1037,2014-01-06 07:05:01,12,36.06782827,24.899077,2014-01-06,1.0,0.0,False,7.0,Morning,Security,Site Control,Hideki Cocinaro
1038,2014-01-06 07:44:01,12,36.06365032,24.88592578,2014-01-06,2.0,0.0,False,7.0,Morning,Security,Site Control,Hideki Cocinaro
1039,2014-01-06 12:28:01,12,36.04802351,24.87957186,2014-01-06,3.0,0.0,False,12.0,Afternoon,Security,Site Control,Hideki Cocinaro
1040,2014-01-06 14:12:01,12,36.06344312,24.85100931,2014-01-06,4.0,0.0,False,14.0,Afternoon,Security,Site Control,Hideki Cocinaro
1041,2014-01-06 17:12:01,12,36.04802417,24.87957268,2014-01-06,5.0,0.0,False,17.0,Evening,Security,Site Control,Hideki Cocinaro
1042,2014-01-06 18:52:01,12,36.06778878,24.89907784,2014-01-06,6.0,0.0,False,18.0,Evening,Security,Site Control,Hideki Cocinaro
1043,2014-01-06 20:37:01,12,36.05579646,24.90256122,2014-01-06,7.0,0.0,False,20.0,Night,Security,Site Control,Hideki Cocinaro
1044,2014-01-06 20:41:01,12,36.06783021,24.89912155,2014-01-06,8.0,0.0,False,20.0,Night,Security,Site Control,Hideki Cocinaro
1045,2014-01-07 07:08:01,12,36.06782165,24.89909018,2014-01-07,1.0,1.0,False,7.0,Morning,Security,Site Control,Hideki Cocinaro
1046,2014-01-07 07:52:01,12,36.06362395,24.88594002,2014-01-07,2.0,1.0,False,7.0,Morning,Security,Site Control,Hideki Cocinaro
1047,2014-01-07 12:07:01,12,36.04802528,24.87957631,2014-01-07,3.0,1.0,False,12.0,Afternoon,Security,Site Control,Hideki Cocinaro
1048,2014-01-07 13:48:01,12,36.06584739,24.85237997,2014-01-07,4.0,1.0,False,13.0,Afternoon,Security,Site Control,Hideki Cocinaro
1049,2014-01-07 17:15:01,12,36.04802333,24.87957378,2014-01-07,5.0,1.0,False,17.0,Evening,Security,Site Control,Hideki Cocinaro
