,timestamp,location,price,timestamp_full,FullName,cc_flag,loyal_flag,CarID,CurrentEmploymentType,CurrentEmploymentTitle,hour,time
424,2014-01-12,Katerinas Café,67.14,2014-01-12 20:11:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,20.0,Night
425,2014-01-13,Coffee Cameleon,19.93,2014-01-13 07:40:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,7.0,Morning
426,2014-01-13,Katerinas Café,29.55,2014-01-13 13:52:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
427,2014-01-13,Katerinas Café,89.83,2014-01-13 19:50:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,19.0,Evening
428,2014-01-14,Coffee Cameleon,9.8,2014-01-14 07:37:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,7.0,Morning
429,2014-01-14,Katerinas Café,75.46,2014-01-14 13:41:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
430,2014-01-14,Katerinas Café,36.95,2014-01-14 20:17:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,20.0,Night
431,2014-01-15,Coffee Cameleon,14.47,2014-01-15 07:51:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,7.0,Morning
432,2014-01-15,Abila Zacharo,33.8,2014-01-15 13:58:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
433,2014-01-15,Katerinas Café,27.48,2014-01-15 21:21:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,21.0,Night
434,2014-01-16,Coffee Cameleon,67.19,2014-01-16 07:38:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,7.0,Morning
435,2014-01-16,Abila Zacharo,31.31,2014-01-16 13:27:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
436,2014-01-16,Katerinas Café,34.34,2014-01-16 19:47:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,19.0,Evening
437,2014-01-17,Coffee Cameleon,10.27,2014-01-17 07:38:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,7.0,Morning
438,2014-01-17,Katerinas Café,21.01,2014-01-17 13:42:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
439,2014-01-18,Ouzeri Elian,25.75,2014-01-18 13:34:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,13.0,Afternoon
440,2014-01-18,General Grocer,177.6,2014-01-18 15:31:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,15.0,Afternoon
441,2014-01-18,Katerinas Café,76.1,2014-01-18 19:53:00,Bertrand Ovan,1.0,1.0,29.0,Facilities,Facilities Group Manager,19.0,Evening
442,2014-01-19,Katerinas Café,72.25,2014-01-19 18:54:00,Bertrand Ovan,1.0,0.0,29.0,Facilities,Facilities Group Manager,18.0,Evening
443,2014-01-07,Gelatogalore,8.97,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
444,2014-01-08,Katerinas Café,32.83,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
445,2014-01-10,Gelatogalore,39.4,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
446,2014-01-11,Frydos Autosupply n' More,54.98,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
447,2014-01-12,Katerinas Café,34.1,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
448,2014-01-13,Katerinas Café,29.83,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
449,2014-01-14,Katerinas Café,15.46,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
450,2014-01-16,Coffee Cameleon,7.19,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
451,2014-01-16,Katerinas Café,14.34,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
452,2014-01-18,Ouzeri Elian,53.36,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
453,2014-01-19,Katerinas Café,12.25,,Bertrand Ovan,0.0,1.0,29.0,Facilities,Facilities Group Manager,,
454,2014-01-06,Brew've Been Served,32.83,2014-01-06 07:52:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,7.0,Morning
455,2014-01-06,Abila Zacharo,23.15,2014-01-06 13:54:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
456,2014-01-06,Katerinas Café,17.92,2014-01-06 20:29:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,20.0,Night
457,2014-01-07,Brew've Been Served,14.49,2014-01-07 08:02:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,8.0,Morning
458,2014-01-07,Gelatogalore,17.21,2014-01-07 13:39:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
459,2014-01-07,Katerinas Café,33.29,2014-01-07 21:01:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,21.0,Night
460,2014-01-08,Brew've Been Served,33.68,2014-01-08 07:50:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,7.0,Morning
461,2014-01-08,Gelatogalore,20.72,2014-01-08 13:28:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
462,2014-01-09,Hallowed Grounds,50.25,2014-01-09 07:57:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,7.0,Morning
463,2014-01-09,Gelatogalore,11.94,2014-01-09 13:40:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
464,2014-01-09,Katerinas Café,91.14,2014-01-09 20:20:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,20.0,Night
465,2014-01-10,Brew've Been Served,13.32,2014-01-10 07:48:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,7.0,Morning
466,2014-01-10,Ouzeri Elian,20.46,2014-01-10 13:44:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
467,2014-01-10,Katerinas Café,15.76,2014-01-10 20:08:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,20.0,Night
468,2014-01-11,Katerinas Café,9.78,2014-01-11 20:13:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,20.0,Night
469,2014-01-12,Katerinas Café,15.37,2014-01-12 20:12:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,20.0,Night
470,2014-01-13,Hallowed Grounds,5.85,2014-01-13 07:44:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,7.0,Morning
471,2014-01-13,Katerinas Café,17.21,2014-01-13 13:36:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,13.0,Afternoon
472,2014-01-13,Katerinas Café,33.11,2014-01-13 21:16:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,21.0,Night
473,2014-01-14,Brew've Been Served,16.53,2014-01-14 07:45:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,7.0,Morning
474,2014-01-14,Abila Zacharo,15.26,2014-01-14 13:35:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
475,2014-01-14,Roberts and Sons,223.81,2014-01-14 21:14:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,21.0,Night
476,2014-01-15,Brew've Been Served,11.47,2014-01-15 07:45:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,7.0,Morning
477,2014-01-15,Hippokampos,8.75,2014-01-15 13:39:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,13.0,Afternoon
478,2014-01-16,Hallowed Grounds,72.61,2014-01-16 08:03:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,8.0,Morning
479,2014-01-16,Gelatogalore,22.19,2014-01-16 13:37:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,13.0,Afternoon
480,2014-01-16,Katerinas Café,30.84,2014-01-16 20:28:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,20.0,Night
481,2014-01-17,Brew've Been Served,16.62,2014-01-17 08:04:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,8.0,Morning
482,2014-01-17,Kalami Kafenion,27.7,2014-01-17 13:39:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,13.0,Afternoon
483,2014-01-17,Katerinas Café,27.49,2014-01-17 21:06:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,21.0,Night
484,2014-01-18,Katerinas Café,17.37,2014-01-18 20:01:00,Hennie Osvaldo,1.0,0.0,21.0,Security,Perimeter Control,20.0,Night
485,2014-01-19,Frydos Autosupply n' More,98.04,2014-01-19 19:45:00,Hennie Osvaldo,1.0,1.0,21.0,Security,Perimeter Control,19.0,Evening
486,2014-01-06,Brew've Been Served,12.83,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
487,2014-01-08,Brew've Been Served,13.68,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
488,2014-01-09,Hallowed Grounds,10.25,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
489,2014-01-14,Roberts and Sons,203.81,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
490,2014-01-16,Hallowed Grounds,12.61,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
491,2014-01-16,Katerinas Café,10.84,,Hennie Osvaldo,0.0,1.0,21.0,Security,Perimeter Control,,
492,2014-01-06,Hallowed Grounds,16.88,2014-01-06 07:54:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,7.0,Morning
493,2014-01-06,Gelatogalore,22.64,2014-01-06 13:41:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
494,2014-01-07,Hallowed Grounds,14.05,2014-01-07 07:35:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
495,2014-01-07,Katerinas Café,22.27,2014-01-07 13:33:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
496,2014-01-07,Katerinas Café,94.75,2014-01-07 20:13:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,20.0,Night
497,2014-01-08,Hallowed Grounds,79.92,2014-01-08 07:55:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,7.0,Morning
498,2014-01-08,Gelatogalore,35.29,2014-01-08 13:42:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
499,2014-01-08,Katerinas Café,36.6,2014-01-08 20:31:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,20.0,Night
500,2014-01-09,Hallowed Grounds,19.22,2014-01-09 07:51:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,7.0,Morning
501,2014-01-09,Guy's Gyros,13.59,2014-01-09 13:28:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
502,2014-01-09,Guy's Gyros,8.23,2014-01-09 20:23:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,20.0,Night
503,2014-01-10,Hallowed Grounds,10.34,2014-01-10 07:49:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
504,2014-01-10,Frydos Autosupply n' More,98.39,2014-01-10 18:57:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,18.0,Evening
505,2014-01-11,Katerinas Café,12.55,2014-01-11 19:50:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,19.0,Evening
506,2014-01-12,Hippokampos,8.54,2014-01-12 13:54:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
507,2014-01-12,Katerinas Café,12.64,2014-01-12 19:18:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,19.0,Evening
508,2014-01-13,Hallowed Grounds,9.16,2014-01-13 07:32:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
509,2014-01-13,Katerinas Café,55.82,2014-01-13 20:51:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,20.0,Night
510,2014-01-14,Hallowed Grounds,10.75,2014-01-14 07:35:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
511,2014-01-14,Hippokampos,98.81,2014-01-14 13:42:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,13.0,Afternoon
512,2014-01-14,Katerinas Café,91.8,2014-01-14 20:09:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,20.0,Night
513,2014-01-15,Hallowed Grounds,11.98,2014-01-15 07:33:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,7.0,Morning
514,2014-01-15,Abila Zacharo,31.0,2014-01-15 13:22:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
515,2014-01-16,Hallowed Grounds,13.84,2014-01-16 07:44:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
516,2014-01-16,Guy's Gyros,31.48,2014-01-16 13:23:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,13.0,Afternoon
517,2014-01-16,Katerinas Café,10.93,2014-01-16 19:39:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,19.0,Evening
518,2014-01-17,Hallowed Grounds,14.58,2014-01-17 07:33:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,7.0,Morning
519,2014-01-17,Katerinas Café,72.13,2014-01-17 20:24:00,Nils Calixto,1.0,0.0,8.0,Information Technology,IT Technician,20.0,Night
520,2014-01-18,Katerinas Café,8.14,2014-01-18 19:30:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,19.0,Evening
521,2014-01-19,Katerinas Café,34.03,2014-01-19 19:53:00,Nils Calixto,1.0,1.0,8.0,Information Technology,IT Technician,19.0,Evening
522,2014-01-07,Katerinas Café,14.75,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
523,2014-01-08,Hallowed Grounds,19.92,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
524,2014-01-10,Ouzeri Elian,25.98,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
525,2014-01-13,Katerinas Café,37.88,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
526,2014-01-13,Katerinas Café,15.82,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
527,2014-01-14,Hippokampos,18.81,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
528,2014-01-14,Katerinas Café,31.8,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
529,2014-01-17,Katerinas Café,32.13,,Nils Calixto,0.0,1.0,8.0,Information Technology,IT Technician,,
530,2014-01-06,Coffee Cameleon,11.86,2014-01-06 07:54:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,7.0,Morning
531,2014-01-06,Katerinas Café,36.95,2014-01-06 13:53:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,13.0,Afternoon
532,2014-01-06,Frydos Autosupply n' More,197.32,2014-01-06 21:23:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,21.0,Night
533,2014-01-07,Coffee Cameleon,11.55,2014-01-07 08:00:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,8.0,Morning
534,2014-01-07,Ouzeri Elian,29.1,2014-01-07 13:29:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
535,2014-01-07,Katerinas Café,10.07,2014-01-07 20:11:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,20.0,Night
536,2014-01-08,Coffee Cameleon,15.71,2014-01-08 07:59:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,7.0,Morning
537,2014-01-08,Katerinas Café,26.45,2014-01-08 13:41:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
538,2014-01-08,Katerinas Café,33.31,2014-01-08 20:27:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,20.0,Night
539,2014-01-09,Coffee Cameleon,16.13,2014-01-09 08:03:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,8.0,Morning
540,2014-01-09,Hippokampos,16.65,2014-01-09 13:53:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,13.0,Afternoon
541,2014-01-10,Coffee Cameleon,13.25,2014-01-10 08:11:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,8.0,Morning
542,2014-01-10,Katerinas Café,24.33,2014-01-10 13:47:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
543,2014-01-11,Katerinas Café,26.02,2014-01-11 14:17:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,14.0,Afternoon
544,2014-01-11,Katerinas Café,33.18,2014-01-11 19:31:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,19.0,Evening
545,2014-01-12,Hippokampos,12.55,2014-01-12 13:25:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
546,2014-01-12,Albert's Fine Clothing,195.81,2014-01-12 15:49:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,15.0,Afternoon
547,2014-01-12,Katerinas Café,39.55,2014-01-12 20:13:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,20.0,Night
548,2014-01-13,Coffee Cameleon,17.76,2014-01-13 08:12:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,8.0,Morning
549,2014-01-13,Guy's Gyros,37.37,2014-01-13 13:39:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
550,2014-01-13,Katerinas Café,35.7,2014-01-13 20:24:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,20.0,Night
551,2014-01-14,Coffee Cameleon,7.84,2014-01-14 07:56:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,7.0,Morning
552,2014-01-14,Gelatogalore,32.82,2014-01-14 13:32:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,13.0,Afternoon
553,2014-01-15,Coffee Cameleon,19.93,2014-01-15 07:45:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,7.0,Morning
554,2014-01-15,Guy's Gyros,15.89,2014-01-15 13:44:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
555,2014-01-15,Katerinas Café,29.84,2014-01-15 20:00:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,20.0,Night
556,2014-01-16,Ouzeri Elian,18.27,2014-01-16 13:45:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,13.0,Afternoon
557,2014-01-16,Katerinas Café,19.44,2014-01-16 20:36:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,20.0,Night
558,2014-01-17,Abila Zacharo,14.51,2014-01-17 13:41:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,13.0,Afternoon
559,2014-01-17,Katerinas Café,38.21,2014-01-17 20:58:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,20.0,Night
560,2014-01-19,Hippokampos,64.37,2014-01-19 13:33:00,Adra Nubarron,1.0,0.0,25.0,Engineering,Geologist,13.0,Afternoon
561,2014-01-19,Albert's Fine Clothing,274.66,2014-01-19 15:39:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,15.0,Afternoon
562,2014-01-19,Shoppers' Delight,30.39,2014-01-19 19:56:00,Adra Nubarron,1.0,1.0,25.0,Engineering,Geologist,19.0,Evening
563,2014-01-17,Coffee Cameleon,14.57,,Adra Nubarron,0.0,1.0,25.0,Engineering,Geologist,,
564,2014-01-06,Hallowed Grounds,32.93,2014-01-06 07:54:00,Rachel Pantanal,1.0,0.0,,,,7.0,Morning
565,2014-01-06,Hippokampos,36.54,2014-01-06 13:35:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
566,2014-01-07,Hallowed Grounds,68.42,2014-01-07 08:01:00,Rachel Pantanal,1.0,0.0,,,,8.0,Morning
567,2014-01-07,Gelatogalore,36.5,2014-01-07 13:49:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
568,2014-01-07,Ouzeri Elian,20.53,2014-01-07 20:49:00,Rachel Pantanal,1.0,1.0,,,,20.0,Night
569,2014-01-08,Hallowed Grounds,3.9,2014-01-08 07:50:00,Rachel Pantanal,1.0,1.0,,,,7.0,Morning
570,2014-01-08,Abila Zacharo,28.25,2014-01-08 13:46:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
571,2014-01-09,Hallowed Grounds,15.33,2014-01-09 08:15:00,Rachel Pantanal,1.0,1.0,,,,8.0,Morning
572,2014-01-09,Gelatogalore,24.68,2014-01-09 13:45:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
573,2014-01-09,Shoppers' Delight,258.43,2014-01-09 21:13:00,Rachel Pantanal,1.0,1.0,,,,21.0,Night
574,2014-01-10,Hallowed Grounds,17.63,2014-01-10 07:46:00,Rachel Pantanal,1.0,1.0,,,,7.0,Morning
575,2014-01-10,Abila Zacharo,31.34,2014-01-10 13:46:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
576,2014-01-11,Ouzeri Elian,16.69,2014-01-11 20:04:00,Rachel Pantanal,1.0,0.0,,,,20.0,Night
577,2014-01-13,Hallowed Grounds,55.96,2014-01-13 08:06:00,Rachel Pantanal,1.0,0.0,,,,8.0,Morning
578,2014-01-13,Gelatogalore,117.17,2014-01-13 14:01:00,Rachel Pantanal,1.0,0.0,,,,14.0,Afternoon
579,2014-01-13,Ouzeri Elian,21.83,2014-01-13 20:43:00,Rachel Pantanal,1.0,1.0,,,,20.0,Night
580,2014-01-14,Hallowed Grounds,10.65,2014-01-14 08:12:00,Rachel Pantanal,1.0,1.0,,,,8.0,Morning
581,2014-01-14,Ouzeri Elian,33.67,2014-01-14 13:53:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
582,2014-01-14,Ouzeri Elian,80.95,2014-01-14 20:46:00,Rachel Pantanal,1.0,0.0,,,,20.0,Night
583,2014-01-15,Hallowed Grounds,14.39,2014-01-15 08:13:00,Rachel Pantanal,1.0,1.0,,,,8.0,Morning
584,2014-01-15,Gelatogalore,42.36,2014-01-15 13:59:00,Rachel Pantanal,1.0,0.0,,,,13.0,Afternoon
585,2014-01-15,Ouzeri Elian,8.57,2014-01-15 21:05:00,Rachel Pantanal,1.0,1.0,,,,21.0,Night
586,2014-01-16,Hallowed Grounds,4.6,2014-01-16 08:09:00,Rachel Pantanal,1.0,1.0,,,,8.0,Morning
587,2014-01-16,Ouzeri Elian,22.65,2014-01-16 20:25:00,Rachel Pantanal,1.0,1.0,,,,20.0,Night
588,2014-01-17,Hallowed Grounds,6.39,2014-01-17 08:12:00,Rachel Pantanal,1.0,0.0,,,,8.0,Morning
589,2014-01-17,Gelatogalore,18.1,2014-01-17 13:47:00,Rachel Pantanal,1.0,1.0,,,,13.0,Afternoon
590,2014-01-17,Ouzeri Elian,26.4,2014-01-17 20:35:00,Rachel Pantanal,1.0,1.0,,,,20.0,Night
591,2014-01-18,Gelatogalore,84.38,2014-01-18 13:58:00,Rachel Pantanal,1.0,0.0,,,,13.0,Afternoon
592,2014-01-18,Ouzeri Elian,14.9,2014-01-18 19:46:00,Rachel Pantanal,1.0,1.0,,,,19.0,Evening
593,2014-01-06,Hallowed Grounds,12.93,,Rachel Pantanal,0.0,1.0,,,,,
594,2014-01-07,Hallowed Grounds,8.42,,Rachel Pantanal,0.0,1.0,,,,,
595,2014-01-13,Hallowed Grounds,15.96,,Rachel Pantanal,0.0,1.0,,,,,
596,2014-01-13,Gelatogalore,37.17,,Rachel Pantanal,0.0,1.0,,,,,
597,2014-01-14,Ouzeri Elian,20.95,,Rachel Pantanal,0.0,1.0,,,,,
598,2014-01-15,Gelatogalore,22.36,,Rachel Pantanal,0.0,1.0,,,,,
599,2014-01-16,Ouzeri Elian,31.21,,Rachel Pantanal,0.0,1.0,,,,,
600,2014-01-18,Gelatogalore,24.38,,Rachel Pantanal,0.0,1.0,,,,,
601,2014-01-06,Hallowed Grounds,8.05,2014-01-06 07:55:00,Lucas Alcazar,1.0,1.0,1.0,Information Technology,IT Helpdesk,7.0,Morning
602,2014-01-06,Hippokampos,28.23,2014-01-06 13:21:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
603,2014-01-06,Albert's Fine Clothing,276.9,2014-01-06 20:26:00,Lucas Alcazar,1.0,1.0,1.0,Information Technology,IT Helpdesk,20.0,Night
604,2014-01-07,Hallowed Grounds,84.44,2014-01-07 07:46:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,7.0,Morning
605,2014-01-07,Gelatogalore,21.52,2014-01-07 13:37:00,Lucas Alcazar,1.0,1.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
606,2014-01-08,Hallowed Grounds,12.86,2014-01-08 07:56:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,7.0,Morning
607,2014-01-08,Hippokampos,39.8,2014-01-08 13:43:00,Lucas Alcazar,1.0,1.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
608,2014-01-08,Ouzeri Elian,30.81,2014-01-08 21:16:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,21.0,Night
609,2014-01-09,Hallowed Grounds,34.45,2014-01-09 07:50:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,7.0,Morning
610,2014-01-09,Abila Zacharo,89.41,2014-01-09 13:41:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
611,2014-01-10,Ouzeri Elian,30.71,2014-01-10 13:16:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
612,2014-01-11,Hippokampos,75.62,2014-01-11 13:37:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
613,2014-01-11,Shoppers' Delight,149.2,2014-01-11 19:44:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,19.0,Evening
614,2014-01-12,Hippokampos,71.99,2014-01-12 14:06:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,14.0,Afternoon
615,2014-01-13,Daily Dealz,2.01,2014-01-13 06:04:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,6.0,Morning
616,2014-01-13,U-Pump,55.25,2014-01-13 13:18:00,Lucas Alcazar,1.0,0.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
617,2014-01-13,Hippokampos,30.51,2014-01-13 13:28:00,Lucas Alcazar,1.0,1.0,1.0,Information Technology,IT Helpdesk,13.0,Afternoon
